Date,Source,Target,Score_Diff,Map_Name
2015-04-02,schlaegeros,frederiksberg,0.25,Dust2
2015-04-02,puta,free-transfer,0.3125,Dust2
2015-04-02,fona,denied,0.13636363636363635,Dust2
2015-04-02,no-rhythm,mnm,0.375,Dust2
2015-04-02,lemondogs,espuma,0.9375,Dust2
2015-04-02,blight,sapiens,0.4375,Dust2
2015-04-02,space-soldiers,prime,0.5625,Dust2
2015-04-02,tempno,hfyre,0.625,Dust2
2015-04-02,jqntefabrikken,sharkgaming,0.1578947368421053,Dust2
2015-04-02,taktikstativ,tjs-helte,0.75,Dust2
2015-04-02,mykpv,retake,0.375,Dust2
2015-04-02,mykpv,retake,0.4375,Inferno
2015-04-02,inshock,sespmermaid,0.8125,Dust2
2015-04-02,inshock,sespmermaid,0.8125,Inferno
2015-04-02,cplay,badger,0.875,Dust2
2015-04-02,cplay,badger,0.5,Inferno
2015-04-02,melty,myrevenge,0.375,Dust2
2015-04-02,melty,myrevenge,0.625,Inferno
2015-04-02,free-transfer,mixerino,0.9375,Inferno
2015-04-02,denied,malefiq,0.6875,Inferno
2015-04-02,no-rhythm,e9,0.375,Inferno
2015-04-02,espuma,partyastronauts,0.5625,Inferno
2015-04-02,blight,foxamox,0.9375,Inferno
2015-04-02,frederiksberg,1-holdet,0.07999999999999996,Inferno
2015-04-02,space-soldiers,fugl,0.5625,Inferno
2015-04-02,hfyre,naptorfactory,0.125,Inferno
2015-04-02,jqntefabrikken,tempest,0.9375,Inferno
2015-04-02,tjs-helte,kroghs-kanoner,0.625,Inferno
2015-04-02,games4u,lucidez,0.4375,Dust2
2015-04-02,games4u,lucidez,0.4375,Inferno
2015-04-02,menace,lions,0.6875,Dust2
2015-04-02,menace,lions,0.6875,Inferno
2015-04-01,clg,skdc,0.6875,Dust2
2015-04-01,elevate,liquid,0.625,Nuke
2015-04-01,cloud9,mythic,0.5,Cache
2015-03-31,tsm,lgb,0.3125,Dust2
2015-03-31,natus-vincere,titan,0.4375,Dust2
2015-03-31,titan,natus-vincere,0.09523809523809523,Inferno
2015-03-31,fnatic,lgb,0.3125,Cache
2015-03-29,envy,ninjas-in-pyjamas,0.875,Mirage
2015-03-29,envy,ninjas-in-pyjamas,0.4375,Inferno
2015-03-29,ninjas-in-pyjamas,tsm,0.1875,Nuke
2015-03-29,ninjas-in-pyjamas,tsm,0.625,Dust2
2015-03-29,immunity,streamline,0.5625,Dust2
2015-03-29,chiefs,trident,0.375,Cache
2015-03-29,vox-eminor,avant,0.4375,Cache
2015-03-28,envy,ninjas-in-pyjamas,0.9375,Inferno
2015-03-28,envy,ninjas-in-pyjamas,0.4375,Cache
2015-03-28,tsm,titan,0.6875,Dust2
2015-03-28,titan,tsm,0.125,Cache
2015-03-28,tsm,titan,0.125,Inferno
2015-03-28,tsm,virtuspro,0.10526315789473684,Overpass
2015-03-28,virtuspro,tsm,0.25,Inferno
2015-03-28,tsm,virtuspro,0.25,Cache
2015-03-28,titan,natus-vincere,0.375,Cache
2015-03-28,titan,natus-vincere,0.3125,Dust2
2015-03-27,envy,natus-vincere,0.875,Nuke
2015-03-27,envy,natus-vincere,0.125,Overpass
2015-03-27,natus-vincere,envy,0.25,Inferno
2015-03-27,ninjas-in-pyjamas,virtuspro,0.625,Inferno
2015-03-27,ninjas-in-pyjamas,virtuspro,0.625,Mirage
2015-03-27,natus-vincere,tsm,0.3125,Overpass
2015-03-27,natus-vincere,tsm,0.21052631578947367,Dust2
2015-03-27,tsm,natus-vincere,0.3125,Inferno
2015-03-27,ninjas-in-pyjamas,titan,0.3125,Dust2
2015-03-27,ninjas-in-pyjamas,titan,0.12,Cache
2015-03-27,clg,mythic,0.5,Mirage
2015-03-27,liquid,cloud9,0.1875,Cobblestone
2015-03-27,elevate,skdc,0.4375,Nuke
2015-03-25,virtuspro,titan,0.2857142857142857,Cobblestone
2015-03-25,tsm,fnatic,0.125,Cache
2015-03-25,fnatic,tsm,0.5,Cobblestone
2015-03-25,tsm,fnatic,0.125,Inferno
2015-03-25,ninjas-in-pyjamas,envy,0.25,Mirage
2015-03-25,titan,envy,0.3125,Cache
2015-03-25,ninjas-in-pyjamas,virtuspro,0.5625,Mirage
2015-03-25,fnatic,natus-vincere,0.8125,Cache
2015-03-25,fnatic,natus-vincere,0.1875,Mirage
2015-03-25,natus-vincere,fnatic,0.25,Inferno
2015-03-25,cloud9,skdc,0.6875,Dust2
2015-03-25,liquid,mythic,0.8125,Mirage
2015-03-25,elevate,clg,0.09523809523809523,Dust2
2015-03-24,tsm,fnatic,0.3125,Cache
2015-03-24,tsm,fnatic,0.5625,Dust2
2015-03-24,natus-vincere,flipsid3,0.8125,Inferno
2015-03-24,natus-vincere,flipsid3,0.5,Mirage
2015-03-23,fnatic,flipsid3,0.375,Cache
2015-03-23,fnatic,flipsid3,0.6875,Mirage
2015-03-23,flipsid3,fnatic,0.625,Inferno
2015-03-23,tsm,natus-vincere,0.25,Dust2
2015-03-23,tsm,natus-vincere,0.75,Inferno
2015-03-22,envy,ninjas-in-pyjamas,0.4375,Cobblestone
2015-03-22,envy,ninjas-in-pyjamas,0.3125,Dust2
2015-03-22,envy,ninjas-in-pyjamas,0.6875,Cache
2015-03-22,ninjas-in-pyjamas,envy,0.125,Inferno
2015-03-22,virtuspro,cloud9,0.8125,Inferno
2015-03-22,virtuspro,cloud9,0.1875,Nuke
2015-03-22,envy,cloud9,0.375,Cache
2015-03-22,envy,cloud9,0.5,Cobblestone
2015-03-22,ninjas-in-pyjamas,virtuspro,0.25,Inferno
2015-03-22,virtuspro,ninjas-in-pyjamas,0.5625,Mirage
2015-03-22,ninjas-in-pyjamas,virtuspro,0.375,Nuke
2015-03-22,immunity,trident,0.3125,Dust2
2015-03-22,streamline,avant,0.5,Cache
2015-03-22,chiefs,vox-eminor,0.6875,Mirage
2015-03-21,cloud9,orbit,0.6875,Cache
2015-03-21,cloud9,orbit,0.375,Nuke
2015-03-21,virtuspro,cloud9,0.6875,Inferno
2015-03-21,virtuspro,cloud9,0.5,Nuke
2015-03-21,cloud9,virtuspro,0.4375,Cobblestone
2015-03-21,ninjas-in-pyjamas,property,0.375,Mirage
2015-03-21,ninjas-in-pyjamas,property,0.1875,Inferno
2015-03-21,property,ninjas-in-pyjamas,0.1875,Cache
2015-03-21,orbit,infused,0.4375,Inferno
2015-03-21,orbit,infused,0.5625,Cache
2015-03-21,envy,ninjas-in-pyjamas,0.4375,Dust2
2015-03-21,envy,ninjas-in-pyjamas,0.625,Inferno
2015-03-21,property,g2,0.375,Cache
2015-03-21,property,g2,0.3125,Mirage
2015-03-21,cloud9,orbit,0.6875,Cobblestone
2015-03-21,cloud9,orbit,0.4375,Inferno
2015-03-21,orbit,cloud9,0.10526315789473684,Cache
2015-03-21,envy,property,1.0,Cache
2015-03-21,envy,property,0.3125,Dust2
2015-03-20,virtuspro,infused,0.375,Inferno
2015-03-20,virtuspro,infused,0.375,Cache
2015-03-20,ninjas-in-pyjamas,g2,0.5,Nuke
2015-03-20,ninjas-in-pyjamas,g2,0.6875,Cobblestone
2015-03-20,clg,mythic,0.1875,Mirage
2015-03-20,elevate,skdc,0.1875,Nuke
2015-03-18,envy,ninjas-in-pyjamas,0.1923076923076923,Inferno
2015-03-18,envy,ninjas-in-pyjamas,0.6875,Mirage
2015-03-18,envy,virtuspro,0.4375,Overpass
2015-03-18,envy,virtuspro,0.375,Inferno
2015-03-18,virtuspro,envy,0.375,Mirage
2015-03-18,ninjas-in-pyjamas,tsm,0.25,Nuke
2015-03-18,envy,penta,0.5,Mirage
2015-03-18,penta,envy,0.1428571428571429,Inferno
2015-03-18,envy,penta,0.125,Dust2
2015-03-18,ninjas-in-pyjamas,virtuspro,0.75,Inferno
2015-03-18,ninjas-in-pyjamas,virtuspro,0.125,Mirage
2015-03-17,ninjas-in-pyjamas,penta,0.375,Dust2
2015-03-17,ninjas-in-pyjamas,penta,0.1875,Nuke
2015-03-17,envy,virtuspro,0.6875,Cache
2015-03-15,fnatic,ninjas-in-pyjamas,0.1875,Inferno
2015-03-15,ninjas-in-pyjamas,fnatic,0.375,Cache
2015-03-15,fnatic,ninjas-in-pyjamas,0.125,Dust2
2015-03-14,ninjas-in-pyjamas,envy,0.375,Dust2
2015-03-14,ninjas-in-pyjamas,envy,0.4375,Cache
2015-03-14,fnatic,virtuspro,0.5,Mirage
2015-03-14,fnatic,virtuspro,0.10526315789473684,Cobblestone
2015-03-14,ninjas-in-pyjamas,tsm,0.25,Nuke
2015-03-14,tsm,ninjas-in-pyjamas,0.75,Inferno
2015-03-14,ninjas-in-pyjamas,tsm,0.5,Dust2
2015-03-13,virtuspro,keyd,0.9375,Nuke
2015-03-13,keyd,virtuspro,0.10526315789473684,Overpass
2015-03-13,virtuspro,keyd,0.75,Mirage
2015-03-13,fnatic,penta,0.5625,Cache
2015-03-13,fnatic,penta,0.5,Inferno
2015-03-13,envy,natus-vincere,0.8125,Cobblestone
2015-03-13,natus-vincere,envy,0.125,Dust2
2015-03-13,envy,natus-vincere,0.25,Cache
2015-03-12,tsm,cloud9,0.5,Overpass
2015-03-12,virtuspro,cloud9,0.3125,Inferno
2015-03-12,keyd,clg,0.5,Dust2
2015-03-12,tsm,3dmax,0.375,Nuke
2015-03-12,ninjas-in-pyjamas,clg,0.5625,Mirage
2015-03-12,keyd,hellraisers,0.25,Inferno
2015-03-12,cloud9,tsm,0.125,Nuke
2015-03-12,virtuspro,3dmax,0.6875,Overpass
2015-03-12,ninjas-in-pyjamas,keyd,0.4375,Inferno
2015-03-12,natus-vincere,vox-eminor,0.8125,Inferno
2015-03-12,clg,hellraisers,0.125,Nuke
2015-03-12,penta,lgb,0.25,Dust2
2015-03-12,fnatic,natus-vincere,0.5625,Cobblestone
2015-03-12,vox-eminor,flipsid3,0.875,Cache
2015-03-12,penta,titan,0.75,Cache
2015-03-12,envy,lgb,0.5,Cache
2015-03-12,natus-vincere,flipsid3,0.875,Mirage
2015-03-12,fnatic,vox-eminor,0.8125,Inferno
2015-03-12,lgb,penta,0.8125,Dust2
2015-03-12,envy,titan,0.125,Cobblestone
2015-03-01,ninjas-in-pyjamas,tsm,0.875,Nuke
2015-03-01,fnatic,titan,0.5,Cache
2015-03-01,immunity,avant,0.4375,Mirage
2015-03-01,vox-eminor,trident,1.0,Cache
2015-03-01,chiefs,streamline,0.5,Cache
2015-02-27,liquid,skdc,0.75,Mirage
2015-02-27,clg,cloud9,0.5625,Cache
2015-02-26,ninjas-in-pyjamas,lgb,0.25,Cache
2015-02-26,virtuspro,natus-vincere,0.5625,Mirage
2015-02-26,titan,lgb,0.6875,Cache
2015-02-26,fnatic,envy,0.375,Inferno
2015-02-25,tsm,titan,0.8125,Nuke
2015-02-25,virtuspro,fnatic,0.125,Mirage
2015-02-25,cloud9,skdc,0.875,Dust2
2015-02-25,liquid,mythic,0.25,Inferno
2015-02-25,clg,elevate,0.75,Nuke
2015-02-22,envy,ninjas-in-pyjamas,0.3125,Mirage
2015-02-22,fnatic,lgb,0.75,Cache
2015-02-22,fnatic,ninjas-in-pyjamas,0.1428571428571429,Mirage
2015-02-22,envy,lgb,0.5625,Dust2
2015-02-22,immunity,chiefs,0.07692307692307687,Mirage
2015-02-22,vox-eminor,streamline,0.8125,Dust2
2015-02-22,avant,trident,0.2857142857142857,Dust2
2015-02-20,skdc,mythic,0.1875,Overpass
2015-02-20,elevate,cloud9,0.23076923076923073,Cobblestone
2015-02-20,liquid,clg,0.25,Mirage
2015-02-19,lgb,tsm,0.1428571428571429,Mirage
2015-02-19,ninjas-in-pyjamas,virtuspro,0.625,Nuke
2015-02-19,titan,envy,0.3125,Cache
2015-02-19,virtuspro,tsm,0.1875,Mirage
2015-02-19,skdc,clg,0.125,Dust2
2015-02-19,liquid,elevate,0.4375,Inferno
2015-02-19,cloud9,mythic,0.1875,Dust2
2015-02-18,natus-vincere,lgb,0.3125,Mirage
2015-02-18,ninjas-in-pyjamas,titan,0.375,Dust2
2015-02-18,fnatic,tsm,0.4375,Inferno
2015-02-18,virtuspro,envy,0.375,Cobblestone
2015-02-08,fnatic,titan,0.09090909090909094,Inferno
2015-02-08,fnatic,titan,0.1875,Cache
2015-02-07,fnatic,envy,0.5625,Nuke
2015-02-07,fnatic,envy,0.10526315789473684,Cache
2015-02-07,envy,fnatic,0.1875,Dust2
2015-02-07,fnatic,ninjas-in-pyjamas,0.4375,Inferno
2015-02-07,envy,lgb,0.8125,Inferno
2015-02-07,virtuspro,titan,0.875,Cache
2015-02-07,ninjas-in-pyjamas,virtuspro,0.0,Nuke
2015-02-07,titan,envy,0.3125,Dust2
2015-02-07,fnatic,lgb,0.25,Cache
2015-02-07,titan,lgb,0.5625,Dust2
2015-02-07,fnatic,virtuspro,0.0,Mirage
2015-02-07,envy,ninjas-in-pyjamas,0.1875,Cache
2015-02-07,fnatic,envy,0.125,Nuke
2015-02-07,titan,ninjas-in-pyjamas,0.5,Inferno
2015-02-07,lgb,virtuspro,0.3125,Cache
2015-02-07,titan,fnatic,0.25,Inferno
2015-02-07,envy,virtuspro,0.375,Cache
2015-02-07,ninjas-in-pyjamas,lgb,0.6875,Dust2
2015-01-31,ninjas-in-pyjamas,titan,0.125,Cache
2015-01-31,ninjas-in-pyjamas,titan,0.6875,Dust2
2015-01-31,hellraisers,penta,0.4375,Dust2
2015-01-31,hellraisers,penta,0.1875,Mirage
2015-01-31,ninjas-in-pyjamas,hellraisers,0.375,Inferno
2015-01-31,ninjas-in-pyjamas,hellraisers,0.5,Dust2
2015-01-31,titan,penta,1.0,Inferno
2015-01-31,titan,penta,0.125,Cache
2015-01-31,titan,3dmax,0.25,Cache
2015-01-30,titan,mouz,0.625,Dust2
2015-01-30,ninjas-in-pyjamas,3dmax,0.875,Nuke
2015-01-30,3dmax,titan,0.1875,Mirage
2015-01-30,ninjas-in-pyjamas,mouz,0.625,Cache
2015-01-30,hellraisers,virtuspro,0.375,Inferno
2015-01-30,penta,virtuspro,0.4375,Mirage
2015-01-30,hellraisers,volgare,0.375,Mirage
2015-01-30,virtuspro,volgare,0.8125,Cache
2015-01-30,penta,hellraisers,0.1875,Inferno
2015-01-26,ldlc,ninjas-in-pyjamas,0.375,Cobblestone
2015-01-26,ninjas-in-pyjamas,ldlc,0.10526315789473684,Inferno
2015-01-26,ldlc,ninjas-in-pyjamas,0.3125,Dust2
2015-01-25,dignitas,fnatic,0.10526315789473684,Mirage
2015-01-25,dignitas,fnatic,0.5625,Nuke
2015-01-25,ldlc,dignitas,0.6875,Cache
2015-01-25,dignitas,ldlc,0.125,Inferno
2015-01-25,ldlc,dignitas,0.375,Dust2
2015-01-25,ninjas-in-pyjamas,fnatic,0.25,Mirage
2015-01-25,fnatic,ninjas-in-pyjamas,0.125,Inferno
2015-01-25,ninjas-in-pyjamas,fnatic,0.125,Cache
2015-01-24,dignitas,cloud9,0.875,Dust2
2015-01-24,ninjas-in-pyjamas,kabum,0.8125,Inferno
2015-01-24,ldlc,liquid,0.625,Dust2
2015-01-24,fnatic,clg,0.5625,Mirage
2015-01-24,dignitas,kabum,0.75,Dust2
2015-01-24,cloud9,ninjas-in-pyjamas,0.5625,Nuke
2015-01-24,liquid,clg,0.6875,Cache
2015-01-24,ldlc,fnatic,0.4375,Inferno
2015-01-24,kabum,cloud9,0.75,Mirage
2015-01-24,ninjas-in-pyjamas,dignitas,0.10526315789473684,Dust2
2015-01-23,clg,ldlc,0.125,Dust2
2015-01-23,fnatic,liquid,0.8125,Inferno
2015-01-15,natus-vincere,epsilon,0.5,Overpass
2015-01-15,natus-vincere,epsilon,0.25,Inferno
2015-01-15,esc,penta,0.125,Nuke
2015-01-15,esc,penta,0.625,Dust2
2015-01-15,penta,esc,0.625,Mirage
2015-01-14,dignitas,myxmg,0.9375,Nuke
2015-01-14,dignitas,myxmg,0.4375,Cobblestone
2015-01-14,3dmax,mykpv,0.75,Nuke
2015-01-14,3dmax,mykpv,0.375,Mirage
2014-12-07,fnatic,virtuspro,0.1875,Train
2014-12-07,fnatic,virtuspro,0.1875,Dust2
2014-12-07,fnatic,virtuspro,0.375,Mirage
2014-12-07,fnatic,virtuspro,0.375,Cache
2014-12-07,fnatic,ibuypower,0.4375,Inferno
2014-12-07,fnatic,ibuypower,0.25,Cache
2014-12-07,ibuypower,denial,0.25,Inferno
2014-12-07,ibuypower,denial,0.1875,Cache
2014-12-07,virtuspro,fnatic,0.125,Mirage
2014-12-07,virtuspro,fnatic,0.25,Cache
2014-12-07,denial,cloud9,0.125,Mirage
2014-12-07,denial,cloud9,0.1578947368421053,Inferno
2014-12-07,ibuypower,titan,0.1578947368421053,Inferno
2014-12-07,ibuypower,titan,0.375,Season
2014-12-07,titan,ibuypower,0.3125,Cache
2014-12-06,ibuypower,mouz,0.5625,Dust2
2014-12-06,ibuypower,mouz,0.125,Cache
2014-12-06,denial,elevate,0.375,Inferno
2014-12-06,denial,elevate,0.1578947368421053,Cache
2014-12-06,elevate,denial,0.1875,Season
2014-12-06,virtuspro,cloud9,0.375,Inferno
2014-12-06,virtuspro,cloud9,0.25,Train
2014-12-06,cloud9,virtuspro,0.5625,Season
2014-12-06,fnatic,titan,0.1578947368421053,Inferno
2014-12-06,fnatic,titan,0.25,Nuke
2014-12-06,titan,fnatic,0.1875,Cache
2014-12-06,cloud9,mouz,0.3125,Train
2014-12-06,mouz,cloud9,0.25,Mirage
2014-12-06,cloud9,mouz,0.125,Cache
2014-12-06,fnatic,elevate,0.8125,Cache
2014-12-06,fnatic,elevate,1.0,Mirage
2014-12-06,virtuspro,ibuypower,0.12,Inferno
2014-12-06,virtuspro,ibuypower,0.375,Train
2014-12-06,ibuypower,virtuspro,0.75,Cache
2014-12-06,titan,denial,0.25,Mirage
2014-12-06,titan,denial,0.13636363636363635,Inferno
2014-11-29,ldlc,ninjas-in-pyjamas,0.1578947368421053,Overpass
2014-11-29,ninjas-in-pyjamas,ldlc,0.75,Inferno
2014-11-29,ldlc,ninjas-in-pyjamas,0.375,Dust2
2014-11-29,ldlc,natus-vincere,0.3125,Dust2
2014-11-29,ldlc,natus-vincere,0.3125,Inferno
2014-11-29,ninjas-in-pyjamas,virtuspro,0.5,Inferno
2014-11-29,virtuspro,ninjas-in-pyjamas,0.4375,Cache
2014-11-29,ninjas-in-pyjamas,virtuspro,0.09090909090909094,Nuke
2014-11-28,natus-vincere,dignitas,0.1875,Mirage
2014-11-28,natus-vincere,dignitas,0.8125,Cobblestone
2014-11-28,fnatic,ldlc,0.5,Cache
2014-11-28,ldlc,fnatic,0.375,Dust2
2014-11-28,virtuspro,penta,0.6875,Mirage
2014-11-28,virtuspro,penta,0.4375,Cache
2014-11-28,ninjas-in-pyjamas,hellraisers,0.625,Inferno
2014-11-28,ninjas-in-pyjamas,hellraisers,0.6875,Dust2
2014-11-27,natus-vincere,flipsid3,0.21052631578947367,Overpass
2014-11-27,ninjas-in-pyjamas,esc,0.1875,Cache
2014-11-27,flipsid3,myxmg,0.3125,Mirage
2014-11-27,esc,planetkey,0.1875,Mirage
2014-11-27,ldlc,ninjas-in-pyjamas,0.1875,Overpass
2014-11-27,virtuspro,natus-vincere,0.875,Nuke
2014-11-27,ninjas-in-pyjamas,planetkey,0.875,Overpass
2014-11-27,natus-vincere,flipsid3,0.5,Mirage
2014-11-27,ldlc,esc,0.75,Cobblestone
2014-11-27,virtuspro,myxmg,0.875,Inferno
2014-11-27,fnatic,cloud9,0.6875,Dust2
2014-11-27,penta,ibuypower,0.1875,Inferno
2014-11-27,cloud9,bravado,0.9375,Cache
2014-11-27,penta,cph-wolves,0.25,Dust2
2014-11-27,hellraisers,fnatic,0.125,Mirage
2014-11-27,dignitas,ibuypower,0.5625,Nuke
2014-11-27,hellraisers,cloud9,0.6875,Inferno
2014-11-27,ibuypower,cph-wolves,0.75,Nuke
2014-11-27,fnatic,bravado,0.875,Mirage
2014-11-27,dignitas,penta,0.4375,Nuke
2014-11-09,fnatic,ldlc,0.3125,Overpass
2014-11-09,ldlc,fnatic,0.1578947368421053,Inferno
2014-11-09,fnatic,ldlc,0.625,Mirage
2014-11-09,fnatic,ldlc,0.4375,Dust2
2014-11-08,fnatic,virtuspro,0.4375,Cache
2014-11-08,fnatic,virtuspro,0.8125,Overpass
2014-11-08,ldlc,virtuspro,1.0,Inferno
2014-11-08,ldlc,virtuspro,0.6875,Dust2
2014-11-08,virtuspro,ldlc,0.4375,Overpass
2014-11-08,fnatic,dignitas,0.1875,Mirage
2014-11-08,fnatic,dignitas,0.625,Inferno
2014-11-02,fnatic,ldlc,0.3125,Cache
2014-11-02,fnatic,ldlc,0.375,Inferno
2014-11-02,virtuspro,natus-vincere,0.8125,Inferno
2014-11-02,natus-vincere,virtuspro,0.3125,Nuke
2014-11-02,virtuspro,natus-vincere,0.25,Mirage
2014-11-01,ldlc,natus-vincere,0.125,Overpass
2014-11-01,ldlc,natus-vincere,0.375,Inferno
2014-11-01,fnatic,virtuspro,0.25,Inferno
2014-11-01,fnatic,virtuspro,0.5625,Overpass
2014-11-01,virtuspro,dignitas,0.25,Mirage
2014-11-01,dignitas,virtuspro,0.125,Inferno
2014-11-01,virtuspro,dignitas,0.4375,Overpass
2014-11-01,fnatic,hellraisers,0.375,Inferno
2014-11-01,fnatic,hellraisers,0.3125,Nuke
2014-11-01,natus-vincere,ibuypower,0.1875,Nuke
2014-11-01,natus-vincere,ibuypower,0.1875,Overpass
2014-11-01,ldlc,titan,0.375,Nuke
2014-11-01,ldlc,titan,0.5625,Inferno
2014-10-31,mouz,cipangugo,0.75,Cache
2014-10-31,dignitas,ibuypower,0.125,Inferno
2014-10-31,gplay,3dmax,0.1875,Mirage
2014-10-31,cph-wolves,platinium,0.625,Inferno
2014-10-31,hellraisers,kabum,0.6875,Mirage
2014-10-31,titan,ninjas-in-pyjamas,0.9375,Dust2
2014-10-31,gplay,cipangugo,0.875,Nuke
2014-10-31,ibuypower,3dmax,0.3125,Nuke
2014-10-31,dignitas,mouz,0.6875,Dust2
2014-10-31,hellraisers,ninjas-in-pyjamas,0.375,Overpass
2014-10-31,kabum,platinium,0.25,Dust2
2014-10-31,titan,cph-wolves,0.6875,Dust2
2014-10-31,hellraisers,titan,0.625,Mirage
2014-10-31,cph-wolves,kabum,0.4375,Inferno
2014-10-31,ibuypower,gplay,0.5625,Inferno
2014-10-31,platinium,ninjas-in-pyjamas,0.375,Cobblestone
2014-10-31,dignitas,cipangugo,0.4375,Nuke
2014-10-31,mouz,3dmax,0.4375,Dust2
2014-10-31,cph-wolves,hellraisers,0.5625,Dust2
2014-10-31,ninjas-in-pyjamas,kabum,0.5625,Cache
2014-10-31,dignitas,gplay,0.6875,Inferno
2014-10-31,titan,platinium,0.5,Mirage
2014-10-31,ibuypower,mouz,0.5,Cache
2014-10-31,3dmax,cipangugo,0.875,Cache
2014-10-31,mouz,gplay,0.125,Mirage
2014-10-31,titan,kabum,0.4375,Dust2
2014-10-31,ibuypower,cipangugo,0.9375,Inferno
2014-10-31,ninjas-in-pyjamas,cph-wolves,0.4375,Dust2
2014-10-31,dignitas,3dmax,0.875,Dust2
2014-10-31,hellraisers,platinium,0.25,Dust2
2014-10-30,alientech,virtual-impact,0.625,Dust2
2014-10-30,ldlc,cloud9,0.5625,Inferno
2014-10-30,virtuspro,planetkey,0.6875,Nuke
2014-10-30,natus-vincere,fnatic,0.6875,Mirage
2014-10-30,k1ck,pow,0.25,Dust2
2014-10-30,london-conspiracy,energy,0.5625,Cache
2014-10-30,planetkey,alientech,0.8125,Nuke
2014-10-30,virtuspro,ldlc,0.1875,Overpass
2014-10-30,cloud9,virtual-impact,0.625,Dust2
2014-10-30,fnatic,pow,0.6875,Mirage
2014-10-30,natus-vincere,london-conspiracy,0.125,Dust2
2014-10-30,fnatic,k1ck,0.4375,Inferno
2014-10-30,london-conspiracy,pow,0.6875,Mirage
2014-10-30,natus-vincere,energy,0.375,Nuke
2014-10-30,cloud9,virtuspro,0.3125,Cache
2014-10-30,k1ck,energy,0.5,Cache
2014-10-30,ldlc,alientech,0.8125,Inferno
2014-10-30,planetkey,virtual-impact,0.625,Mirage
2014-10-30,natus-vincere,pow,0.5625,Inferno
2014-10-30,fnatic,energy,0.9375,Mirage
2014-10-30,k1ck,london-conspiracy,0.5,Inferno
2014-10-30,ldlc,planetkey,0.4375,Overpass
2014-10-30,cloud9,alientech,0.6875,Dust2
2014-10-30,virtuspro,virtual-impact,1.0,Mirage
2014-10-30,virtuspro,alientech,0.375,Cache
2014-10-30,fnatic,london-conspiracy,0.6875,Inferno
2014-10-30,pow,energy,0.6875,Inferno
2014-10-30,natus-vincere,k1ck,0.6875,Inferno
2014-10-30,cloud9,planetkey,0.375,Inferno
2014-10-30,ldlc,virtual-impact,1.0,Inferno
2014-10-26,fnatic,ibuypower,0.125,Nuke
2014-10-26,fnatic,ibuypower,0.375,Inferno
2014-10-26,fnatic,ibuypower,0.5,Mirage
2014-10-26,ibuypower,fnatic,0.5,Dust2
2014-10-25,fnatic,virtuspro,0.5625,Mirage
2014-10-25,fnatic,virtuspro,0.5,Inferno
2014-10-25,ibuypower,ldlc,0.25,Dust2
2014-10-25,ibuypower,ldlc,0.12903225806451613,Inferno
2014-10-25,virtuspro,cloud9,0.625,Inferno
2014-10-25,dignitas,ibuypower,0.1875,Nuke
2014-10-25,cloud9,virtuspro,0.3125,Cache
2014-10-25,ibuypower,dignitas,0.8125,Dust2
2014-10-24,fnatic,ibuypower,0.25,Dust2
2014-10-24,fnatic,ibuypower,0.1875,Inferno
2014-10-24,ldlc,virtuspro,0.125,Inferno
2014-10-24,fnatic,dignitas,0.6875,Mirage
2014-10-24,ldlc,virtuspro,0.5625,Cache
2014-10-24,fnatic,dignitas,0.8125,Overpass
2014-10-24,ldlc,cloud9,0.3125,Dust2
2014-10-24,ldlc,cloud9,0.625,Inferno
2014-10-19,ldlc,natus-vincere,0.625,Mirage
2014-10-19,natus-vincere,ldlc,0.25,Overpass
2014-10-19,natus-vincere,ldlc,0.10526315789473684,Dust2
2014-10-19,ldlc,natus-vincere,0.4375,Inferno
2014-10-19,natus-vincere,titan,0.3125,Mirage
2014-10-19,natus-vincere,titan,0.375,Dust2
2014-10-19,natus-vincere,epsilon,0.25,Overpass
2014-10-19,natus-vincere,epsilon,0.375,Inferno
2014-10-18,ldlc,titan,0.625,Cache
2014-10-18,ldlc,titan,0.75,Season
2014-10-18,ldlc,natus-vincere,0.5625,Inferno
2014-10-18,ldlc,natus-vincere,0.5,Overpass
2014-10-18,titan,epsilon,0.1875,Cache
2014-10-18,titan,epsilon,0.375,Dust2
2014-10-09,virtuspro,fnatic,0.5625,Cache
2014-10-09,titan,epsilon,0.75,Cache
2014-10-09,dignitas,hellraisers,0.6875,Mirage
2014-10-09,ldlc,ninjas-in-pyjamas,0.4375,Inferno
2014-10-09,titan,dignitas,0.5625,Overpass
2014-10-09,virtuspro,dignitas,0.5625,Overpass
2014-10-09,ibuypower,lunatik,0.12903225806451613,Dust2
2014-10-08,ldlc,titan,0.875,Overpass
2014-10-08,fnatic,dignitas,0.625,Inferno
2014-10-08,hellraisers,ninjas-in-pyjamas,0.25,Mirage
2014-10-08,virtuspro,epsilon,0.625,Mirage
2014-10-07,hellraisers,titan,0.9375,Cache
2014-10-07,dignitas,epsilon,0.5625,Dust2
2014-10-07,ldlc,virtuspro,0.23809523809523814,Cache
2014-10-07,fnatic,ninjas-in-pyjamas,0.1875,Dust2
2014-10-07,dignitas,titan,0.3125,Inferno
2014-10-06,ldlc,epsilon,0.3125,Dust2
2014-10-06,virtuspro,titan,0.5625,Nuke
2014-10-06,dignitas,ninjas-in-pyjamas,0.4375,Overpass
2014-10-06,ldlc,dignitas,0.1875,Dust2
